"area","Reporting Economy","Year","value"
"CYP","NorthAfrica","2005","0.754182052989487"
"CYP","Algeria","2005","0"
"CYP","Egypt","2005","0"
"CYP","Libya","2005","0"
"CYP","Morocco","2005","0"
"CYP","Tunisia","2005","0"
"CYP","OtherAfrica","2005","0"
"CYP","Angola","2005","0"
"CYP","Liberia","2005","0"
"CYP","Nigeria","2005","0"
"CYP","Seychelles","2005","0"
"CYP","SouthAfrica","2005","0"
"CYP","Asia","2005","164.111528139314"
"CYP","EastAsia","2005","0"
"CYP","HongKong,China","2005","0"
"CYP","Korea,Republicof","2005","0"
"CYP","TaiwanProvinceofChina","2005","0"
"CYP","South-EastAsia","2005","0"
"CYP","Indonesia","2005","0"
"CYP","Malaysia","2005","0"
"CYP","Philippines","2005","0"
"CYP","Singapore","2005","0"
"CYP","SouthAsia","2005","8.68318300139234"
"CYP","India","2005","8.10178178662954"
"CYP","Iran,IslamicRepublicof","2005","0.53852129870654"
"CYP","Pakistan","2005","0"
"CYP","WestAsia","2005","155.082783461469"
"CYP","Bahrain","2005","0"
"CYP","Jordan","2005","0"
"CYP","Kuwait","2005","0"
"CYP","Lebanon","2005","-0.495641382650282"
"CYP","Oman","2005","32.4083883205198"
"CYP","Qatar","2005","32.3655084044635"
"CYP","SaudiArabia","2005","56.9735355247493"
"CYP","Turkey","2005","0"
"CYP","UnitedArabEmirates","2005","33.335351211736"
"CYP","Yemen","2005","0"
"CYP","LatinAmericaandtheCaribbean","2005","7.37030086566983"
"CYP","SouthAmerica","2005","0.559961256734669"
"CYP","Argentina","2005","0.559961256734669"
"CYP","Brazil","2005","0"
"CYP","CentralAmerica","2005","0"
"CYP","Belize","2005","0"
"CYP","Panama","2005","0"
"CYP","Caribbean","2005","6.81033960893517"
"CYP","Aruba","2005","0"
"CYP","Bahamas","2005","2.15534636882781"
"CYP","BritishVirginIslands","2005","4.52509231793692"
"CYP","Oceania","2005","0"
"CYP","AmericanSamoa","2005","0"
"CYP","MarshallIslands","2005","0"
"CYP","Transitioneconomies","2005","-215.247089210404"
"CYP","South-EastEurope","2005","-258.386807111003"
"CYP","BosniaandHerzegovina","2005","0"
"CYP","Montenegro","2005","0"
"CYP","Serbia","2005","0"
"CYP","SerbiaandMontenegro","2005","-258.839568577598"
"CYP","CIS","2005","43.1397179005993"
"CYP","Kazakhstan","2005","-8.44734346308292"
"CYP","Moldova,Republicof","2005","0"
"CYP","RussianFederation","2005","34.1109732227536"
"CYP","Ukraine","2005","17.3247472607301"
"CYP","Georgia","2005","0"
"CYP","Unspecified","2005","1.16406360352725"
"CYP","World","2006","887.159232772383"
"CYP","Developedeconomies","2006","43.5719653110303"
"CYP","Europe","2006","43.5719653110303"
"CYP","EuropeanUnion","2006","43.5719653110303"
"CYP","Austria","2006","0"
"CYP","Belgium","2006","0"
"CYP","Bulgaria","2006","0"
"CYP","Croatia","2006","0"
"CYP","CzechRepublic","2006","0"
"CYP","Denmark","2006","0"
"CYP","Estonia","2006","0"
"CYP","Finland","2006","0"
"CYP","France","2006","0"
"CYP","Germany","2006","0"
"CYP","Greece","2006","0"
"CYP","Hungary","2006","0"
"CYP","Ireland","2006","0"
"CYP","Italy","2006","0"
"CYP","Latvia","2006","0"
"CYP","Lithuania","2006","0"
"CYP","Luxembourg","2006","0"
"CYP","Malta","2006","0"
"CYP","Netherlands","2006","0"
"CYP","Poland","2006","0"
"CYP","Romania","2006","0"
"CYP","Slovakia","2006","0"
"CYP","Spain","2006","0"
"CYP","Sweden","2006","0"
"CYP","UnitedKingdom","2006","0"
"CYP","OtherdevelopedEurope","2006","0"
"CYP","Guernsey","2006","0"
"CYP","IsleofMan","2006","0"
"CYP","Jersey","2006","0"
"CYP","Liechtenstein","2006","0"
"CYP","Norway","2006","0"
"CYP","Switzerland","2006","0"
"CYP","NorthAmerica","2006","0"
"CYP","Canada","2006","0"
"CYP","UnitedStates","2006","0"
"CYP","Otherdevelopedcountries","2006","0"
"CYP","Australia","2006","0"
"CYP","Bermuda","2006","0"
"CYP","NewZealand","2006","0"
"CYP","Developingeconomies","2006","267.738088959682"
"CYP","Africa","2006","267.738078959682"
"CYP","NorthAfrica","2006","0"
"CYP","Algeria","2006","0"
"CYP","Egypt","2006","0"
"CYP","Libya","2006","0"
"CYP","Morocco","2006","0"
"CYP","Tunisia","2006","0"
"CYP","OtherAfrica","2006","0"
"CYP","Angola","2006","0"
"CYP","Liberia","2006","0"
"CYP","Nigeria","2006","0"
"CYP","Seychelles","2006","0"
"CYP","SouthAfrica","2006","0"
"CYP","Asia","2006",".."
"CYP","EastAsia","2006","0"
"CYP","HongKong,China","2006","0"
"CYP","Korea,Republicof","2006","0"
"CYP","TaiwanProvinceofChina","2006","0"
"CYP","South-EastAsia","2006","0"
"CYP","Indonesia","2006","0"
"CYP","Malaysia","2006","0"
"CYP","Philippines","2006","0"
"CYP","Singapore","2006","0"
"CYP","SouthAsia","2006","0"
"CYP","India","2006","0"
"CYP","Iran,IslamicRepublicof","2006","0"
"CYP","Pakistan","2006","0"
"CYP","WestAsia","2006","0"
"CYP","Bahrain","2006","0"
"CYP","Jordan","2006","0"
"CYP","Kuwait","2006","0"
"CYP","Lebanon","2006","0"
"CYP","Oman","2006","0"
"CYP","Qatar","2006","0"
"CYP","SaudiArabia","2006","0"
"CYP","Turkey","2006","0"
"CYP","UnitedArabEmirates","2006","0"
"CYP","Yemen","2006","0"
"CYP","LatinAmericaandtheCaribbean","2006","0"
"CYP","SouthAmerica","2006","0"
"CYP","Argentina","2006","0"
"CYP","Brazil","2006","0"
"CYP","CentralAmerica","2006","0"
"CYP","Belize","2006","0"
"CYP","Panama","2006","0"
"CYP","Caribbean","2006","0"
"CYP","Aruba","2006","0"
"CYP","Bahamas","2006","0"
"CYP","BritishVirginIslands","2006","0"
"CYP","Oceania","2006","0"
"CYP","AmericanSamoa","2006","0"
"CYP","MarshallIslands","2006","0"
"CYP","Transitioneconomies","2006","0"
"CYP","South-EastEurope","2006","0"
"CYP","BosniaandHerzegovina","2006","0"
"CYP","Montenegro","2006","0"
"CYP","Serbia","2006","0"
"CYP","SerbiaandMontenegro","2006","0"
"CYP","CIS","2006","0"
"CYP","Kazakhstan","2006","0"
"CYP","Moldova,Republicof","2006","0"
"CYP","RussianFederation","2006","0"
"CYP","Ukraine","2006","0"
"CYP","Georgia","2006","0"
"CYP","Unspecified","2006","575.849178501671"
"CYP","World","2007","1240.39538047569"
"CYP","Developedeconomies","2007","905.67421897027"
"CYP","Europe","2007","890.249343724252"
"CYP","EuropeanUnion","2007","875.700415253518"
"CYP","Austria","2007","-1.4097268414728"
"CYP","Belgium","2007","6.09056742189703"
"CYP","Bulgaria","2007","79.1773764846614"
"CYP","Croatia","2007","0"
"CYP","CzechRepublic","2007","1.09493346910508"
"CYP","Denmark","2007","0"
"CYP","Estonia","2007","8.92370777320643"
"CYP","Finland","2007","-0.629586744735423"
"CYP","France","2007","1.92982023929771"
"CYP","Germany","2007","3.66802712150203"
"CYP","Greece","2007","528.907612251211"
"CYP","Hungary","2007","0.862260106920253"
"CYP","Ireland","2007","1.58765353020237"
"CYP","Italy","2007","0"
"CYP","Latvia","2007","0"
"CYP","Lithuania","2007","17.8063555413214"
"CYP","Luxembourg","2007","0.574840071280169"
"CYP","Malta","2007","0.766453428373559"
"CYP","Netherlands","2007","4.66715391206042"
"CYP","Poland","2007","0.561153402916355"
"CYP","Romania","2007","89.8803511451635"
"CYP","Slovakia","2007","0"
"CYP","Spain","2007","0.999126790558389"
"CYP","Sweden","2007","0"
"CYP","UnitedKingdom","2007","129.626436073678"
"CYP","OtherdevelopedEurope","2007","14.5489284707338"
"CYP","Guernsey","2007","0"
"CYP","IsleofMan","2007","0"
"CYP","Jersey","2007","0"
"CYP","Liechtenstein","2007","0.574840071280169"
"CYP","Norway","2007","8.8963344364788"
"CYP","Switzerland","2007","4.61240723860516"
"CYP","NorthAmerica","2007","5.95370073825889"
"CYP","Canada","2007","0"
"CYP","UnitedStates","2007","5.98107407498652"
"CYP","Otherdevelopedcountries","2007","9.47117450775897"
"CYP","Australia","2007","7.91089431428423"
"CYP","Bermuda","2007","1.66977354038525"
"CYP","NewZealand","2007","0"
"CYP","Developingeconomies","2007","77.589722954459"
"CYP","Africa","2007","1.05387346401364"
"CYP","NorthAfrica","2007","0"
"CYP","Algeria","2007","0"
"CYP","Egypt","2007","0"
"CYP","Libya","2007","0"
"CYP","Morocco","2007","0"
"CYP","Tunisia","2007","0"
"CYP","OtherAfrica","2007","0.766453428373558"
"CYP","Angola","2007","0"
"CYP","Liberia","2007","0"
"CYP","Nigeria","2007","0"
"CYP","Seychelles","2007","0"
"CYP","SouthAfrica","2007","0"
"CYP","Asia","2007","76.7548361842664"
"CYP","EastAsia","2007","0"
"CYP","HongKong,China","2007","0"
"CYP","Korea,Republicof","2007","0"
"CYP","TaiwanProvinceofChina","2007","0"
"CYP","South-EastAsia","2007","0"
"CYP","Indonesia","2007","0"
"CYP","Malaysia","2007","0"
"CYP","Philippines","2007","0"
"CYP","Singapore","2007","0"
"CYP","SouthAsia","2007","0.793826765101186"
"CYP","India","2007","0"
"CYP","Iran,IslamicRepublicof","2007","0.506406729461101"
"CYP","Pakistan","2007","0"
"CYP","WestAsia","2007","75.3314226744297"
"CYP","Bahrain","2007","0"
"CYP","Jordan","2007","0"
"CYP","Kuwait","2007","0"
"CYP","Lebanon","2007","3.84595381023161"
"CYP","Oman","2007","4.68084058042423"
"CYP","Qatar","2007","16.0270886540257"
"CYP","SaudiArabia","2007","25.3750831465103"
"CYP","Turkey","2007","6.10425409026084"
"CYP","UnitedArabEmirates","2007","18.7781089951522"
"CYP","Yemen","2007","0"
"CYP","LatinAmericaandtheCaribbean","2007","0"
"CYP","SouthAmerica","2007","0"
"CYP","Argentina","2007","0"
"CYP","Brazil","2007","0"
"CYP","CentralAmerica","2007","0"
"CYP","Belize","2007","0"
"CYP","Panama","2007","0"
"CYP","Caribbean","2007","0"
"CYP","Aruba","2007","0"
"CYP","Bahamas","2007","0"
"CYP","BritishVirginIslands","2007","0"
"CYP","Oceania","2007","0"
"CYP","AmericanSamoa","2007","0"
"CYP","MarshallIslands","2007","0"
"CYP","Transitioneconomies","2007","256.597658484776"
"CYP","South-EastEurope","2007","25.9772965545181"
"CYP","BosniaandHerzegovina","2007","1.16336681092415"
"CYP","Montenegro","2007","1.79295355565957"
"CYP","Serbia","2007","22.9388561777515"
"CYP","SerbiaandMontenegro","2007","0"
"CYP","CIS","2007","230.620361930258"
"CYP","Kazakhstan","2007","0"
"CYP","Moldova,Republicof","2007","0.752766760009745"
"CYP","RussianFederation","2007","88.1968909364145"
"CYP","Ukraine","2007","141.150610836009"
"CYP","Georgia","2007","0"
"CYP","Unspecified","2007","0.533780066189176"
"CYP","World","2008","2717.34041622221"
"CYP","Developedeconomies","2008","170.154382922694"
"CYP","Europe","2008","92.4014058054711"
"CYP","EuropeanUnion","2008","92.4013458054711"
"CYP","Austria","2008",".."
"CYP","Belgium","2008",".."
"CYP","Bulgaria","2008","40.7368074120189"
"CYP","Croatia","2008",".."
"CYP","CzechRepublic","2008","-0.644523382282931"
"CYP","Denmark","2008","0"
"CYP","Estonia","2008","0"
"CYP","Finland","2008",".."
"CYP","France","2008",".."
"CYP","Germany","2008","-6.54777163364705"
"CYP","Greece","2008","-233.756912147069"
"CYP","Hungary","2008","0.908192038671403"
"CYP","Ireland","2008","-1.40623283407185"
"CYP","Italy","2008",".."
"CYP","Latvia","2008",".."
"CYP","Lithuania","2008","0"
"CYP","Luxembourg","2008",".."
"CYP","Malta","2008",".."
"CYP","Netherlands","2008","97.1179551030871"
"CYP","Poland","2008","1.43552935144835"
"CYP","Romania","2008","31.8453143882521"
"CYP","Slovakia","2008","0"
"CYP","Spain","2008",".."
"CYP","Sweden","2008",".."
"CYP","UnitedKingdom","2008","64.4962830043578"
"CYP","OtherdevelopedEurope","2008",".."
"CYP","Guernsey","2008",".."
"CYP","IsleofMan","2008",".."
"CYP","Jersey","2008",".."
"CYP","Liechtenstein","2008","0"
"CYP","Norway","2008",".."
"CYP","Switzerland","2008",".."
"CYP","NorthAmerica","2008","36.3130432881679"
"CYP","Canada","2008",".."
"CYP","UnitedStates","2008","29.0474969787966"
"CYP","Otherdevelopedcountries","2008","41.4399338290548"
"CYP","Australia","2008","27.6998571794778"
"CYP","Bermuda","2008","13.740066649577"
"CYP","NewZealand","2008","0"
"CYP","Developingeconomies","2008","692.745729884644"
"CYP","Africa","2008","11.498953070275"
"CYP","NorthAfrica","2008","2.49021397700223"
"CYP","Algeria","2008","0"
"CYP","Egypt","2008","1.81638407734281"
"CYP","Libya","2008","0"
"CYP","Morocco","2008",".."
"CYP","Tunisia","2008","0"
"CYP","OtherAfrica","2008","9.00873909327279"
"CYP","Angola","2008","0"
"CYP","Liberia","2008",".."
"CYP","Nigeria","2008","0"
"CYP","Seychelles","2008",".."
"CYP","SouthAfrica","2008",".."
"CYP","Asia","2008","236.320537417512"
"CYP","EastAsia","2008","5.81537869923463"
"CYP","HongKong,China","2008",".."
"CYP","Korea,Republicof","2008","6.09367561431135"
"CYP","TaiwanProvinceofChina","2008","0"
"CYP","South-EastAsia","2008",".."
"CYP","Indonesia","2008",".."
"CYP","Malaysia","2008","0"
"CYP","Philippines","2008",".."
"CYP","Singapore","2008",".."
"CYP","SouthAsia","2008","0"
"CYP","India","2008",".."
"CYP","Iran,IslamicRepublicof","2008",".."
"CYP","Pakistan","2008",".."
"CYP","WestAsia","2008","225.12915777969"
"CYP","Bahrain","2008","1.43552935144835"
"CYP","Jordan","2008",".."
"CYP","Kuwait","2008",".."
"CYP","Lebanon","2008","15.1755960010254"
"CYP","Oman","2008",".."
"CYP","Qatar","2008",".."
"CYP","SaudiArabia","2008",".."
"CYP","Turkey","2008","0"
"CYP","UnitedArabEmirates","2008","59.2815029113414"
"CYP","Yemen","2008","0"
"CYP","LatinAmericaandtheCaribbean","2008","416.244948885267"
"CYP","SouthAmerica","2008",".."
"CYP","Argentina","2008","0"
"CYP","Brazil","2008",".."
"CYP","CentralAmerica","2008","2.7831691507672"
"CYP","Belize","2008","0"
"CYP","Panama","2008","2.7831691507672"
"CYP","Caribbean","2008","413.4617597345"
"CYP","Aruba","2008","0"
"CYP","Bahamas","2008","35.199765627861"
"CYP","BritishVirginIslands","2008","378.261984106639"
"CYP","Oceania","2008","28.6812905115904"
"CYP","AmericanSamoa","2008","4.64349800417475"
"CYP","MarshallIslands","2008","24.0377925074157"
"CYP","Transitioneconomies","2008","1786.9704238968"
"CYP","South-EastEurope","2008","90.3065348130516"
"CYP","BosniaandHerzegovina","2008","0"
"CYP","Montenegro","2008",".."
"CYP","Serbia","2008","90.3065148130516"
"CYP","SerbiaandMontenegro","2008","0"
"CYP","CIS","2008","1696.66388908375"
"CYP","Kazakhstan","2008","0"
"CYP","Moldova,Republicof","2008",".."
"CYP","RussianFederation","2008","1434.37213901197"
"CYP","Ukraine","2008","262.291720071776"
"CYP","Georgia","2008",".."
"CYP","Unspecified","2008","67.4698795180723"
"CYP","World","2009","382.861262803139"
"CYP","Developedeconomies","2009","950.13773836795"
"CYP","Europe","2009","983.950667020448"
"CYP","EuropeanUnion","2009","724.116230900349"
"CYP","Austria","2009","2.79227553786034"
"CYP","Belgium","2009","0"
"CYP","Bulgaria","2009","24.69983037968"
"CYP","Croatia","2009","4.09811583914826"
"CYP","CzechRepublic","2009","0"
"CYP","Denmark","2009","0"
"CYP","Estonia","2009","0"
"CYP","Finland","2009","0"
"CYP","France","2009","0"
"CYP","Germany","2009","2.40330183109372"
"CYP","Greece","2009","19.8237671269985"
"CYP","Hungary","2009","-1.79205743474619"
"CYP","Ireland","2009","63.7083364011319"
"CYP","Italy","2009","-6.80703986841575"
"CYP","Latvia","2009","-66.3478008399054"
"CYP","Lithuania","2009","-10.6273173455879"
"CYP","Luxembourg","2009","139.655452647313"
"CYP","Malta","2009","11.0301829704533"
"CYP","Netherlands","2009","536.186362859679"
"CYP","Poland","2009","9.19644978141067"
"CYP","Romania","2009","74.6412759448935"
"CYP","Slovakia","2009","4.7093602354958"
"CYP","Spain","2009","0"
"CYP","Sweden","2009","4.02865624865422"
"CYP","UnitedKingdom","2009","66.806234137166"
"CYP","OtherdevelopedEurope","2009","259.834436120098"
"CYP","Guernsey","2009","5.2650369594481"
"CYP","IsleofMan","2009","21.4630134626578"
"CYP","Jersey","2009","15.0727311372063"
"CYP","Liechtenstein","2009","1.2641645469915"
"CYP","Norway","2009","5.05665818796599"
"CYP","Switzerland","2009","211.69893990773"
"CYP","NorthAmerica","2009","5.58455107572068"
"CYP","Canada","2009","0"
"CYP","UnitedStates","2009","5.32060463184333"
"CYP","Otherdevelopedcountries","2009","-39.3974797282185"
"CYP","Australia","2009","6.94595904940383"
"CYP","Bermuda","2009","-48.0104689494793"
"CYP","NewZealand","2009","1.90319277953665"
"CYP","Developingeconomies","2009","-374.762274551534"
"CYP","Africa","2009","60.4298437298133"
"CYP","NorthAfrica","2009","23.0605840440207"
"CYP","Algeria","2009","3.11178965413292"
"CYP","Egypt","2009","4.68157639929818"
"CYP","Libya","2009","-1.98654428812949"
"CYP","Morocco","2009","2.25049073200684"
"CYP","Tunisia","2009","0"
"CYP","OtherAfrica","2009","37.3692596857926"
"CYP","Angola","2009","3.34795226181265"
"CYP","Liberia","2009","-5.48730764902902"
"CYP","Nigeria","2009","0"
"CYP","Seychelles","2009","2.79227553786034"
"CYP","SouthAfrica","2009","0.972434266916536"
"CYP","Asia","2009","37.1469889962117"
"CYP","EastAsia","2009","0.875190840224882"
"CYP","HongKong,China","2009","-0.944650430718921"
"CYP","Korea,Republicof","2009","0"
"CYP","TaiwanProvinceofChina","2009","1.65313825375811"
"CYP","South-EastAsia","2009","0"
"CYP","Indonesia","2009","0.736271659236806"
"CYP","Malaysia","2009","0.875190840224882"
"CYP","Philippines","2009","0"
"CYP","Singapore","2009","-1.77816551664738"
"CYP","SouthAsia","2009","0.916866594521305"
"CYP","India","2009","0"
"CYP","Iran,IslamicRepublicof","2009","0"
"CYP","Pakistan","2009","0"
"CYP","WestAsia","2009","35.2854719709715"
"CYP","Bahrain","2009","1.84762510714142"
"CYP","Jordan","2009","2.51443717588419"
"CYP","Kuwait","2009","2.59778868447703"
"CYP","Lebanon","2009","-7.8072579715299"
"CYP","Oman","2009","0"
"CYP","Qatar","2009","1.94486853383307"
"CYP","SaudiArabia","2009","2.94508663694722"
"CYP","Turkey","2009","0"
"CYP","UnitedArabEmirates","2009","42.2036471841777"
"CYP","Yemen","2009","0"
"CYP","LatinAmericaandtheCaribbean","2009","-510.611341639774"
"CYP","SouthAmerica","2009","5.55676723952306"
"CYP","Argentina","2009","0"
"CYP","Brazil","2009","5.4456318947326"
"CYP","CentralAmerica","2009","8.90471950133571"
"CYP","Belize","2009","8.90471950133571"
"CYP","Panama","2009","0"
"CYP","Caribbean","2009","-482.188477209614"
"CYP","Aruba","2009","-25.1721555950395"
"CYP","Bahamas","2009","-40.7866715380993"
"CYP","BritishVirginIslands","2009","-416.007379386894"
"CYP","Oceania","2009","38.2722343622151"
"CYP","AmericanSamoa","2009","0"
"CYP","MarshallIslands","2009","38.2722343622151"
"CYP","Transitioneconomies","2009","-176.98303657881"
"CYP","South-EastEurope","2009","31.6457894290838"
"CYP","BosniaandHerzegovina","2009","0"
"CYP","Montenegro","2009","0.70848782303919"
"CYP","Serbia","2009","30.9234096879458"
"CYP","SerbiaandMontenegro","2009","0"
"CYP","CIS","2009","-208.628826007893"
"CYP","Kazakhstan","2009","2.83395129215676"
"CYP","Moldova,Republicof","2009","-1.25027262889269"
"CYP","RussianFederation","2009","-197.25134508497"
"CYP","Ukraine","2009","-0.847407004027267"
"CYP","Georgia","2009","-11.3219132505282"
"CYP","Unspecified","2009","-15.5311644344669"
"CYP","World","2010","678.899933116569"
"CYP","Developedeconomies","2010","-361.501632353039"
"CYP","Europe","2010","-300.5118900198"
"CYP","EuropeanUnion","2010","-235.482653351787"
"CYP","Austria","2010","-5.90693269937553"
"CYP","Belgium","2010","0"
"CYP","Bulgaria","2010","-1.25820315345443"
"CYP","Croatia","2010","0"
"CYP","CzechRepublic","2010","0.543013992543491"
"CYP","Denmark","2010","0"
"CYP","Estonia","2010","1.52308802786589"
"CYP","Finland","2010","0"
"CYP","France","2010","0"
"CYP","Germany","2010","3.89380765384845"
"CYP","Greece","2010","-245.124462780364"
"CYP","Hungary","2010","0.728433404631512"
"CYP","Ireland","2010","-13.7607692256753"
"CYP","Italy","2010","99.1199200047679"
"CYP","Latvia","2010","0"
"CYP","Lithuania","2010","0.635723698587501"
"CYP","Luxembourg","2010","2.22503294505626"
"CYP","Malta","2010","18.9392685204193"
"CYP","Netherlands","2010","-97.5173665145786"
"CYP","Poland","2010","0"
"CYP","Romania","2010","-8.29089656907867"
"CYP","Slovakia","2010","-0.834387354396096"
"CYP","Spain","2010","0"
"CYP","Sweden","2010","0"
"CYP","UnitedKingdom","2010","-3.33754941758438"
"CYP","OtherdevelopedEurope","2010","-65.0292366680132"
"CYP","Guernsey","2010","9.39016879788622"
"CYP","IsleofMan","2010","0"
"CYP","Jersey","2010","0"
"CYP","Liechtenstein","2010","0"
"CYP","Norway","2010","0"
"CYP","Switzerland","2010","-74.4194054658994"
"CYP","NorthAmerica","2010","5.49636114403777"
"CYP","Canada","2010","0.754921892072658"
"CYP","UnitedStates","2010","4.74143925196512"
"CYP","Otherdevelopedcountries","2010","-66.4861034772762"
"CYP","Australia","2010","10.7145931699435"
"CYP","Bermuda","2010","-77.2006966472197"
"CYP","NewZealand","2010","0"
"CYP","Developingeconomies","2010","371.871875186247"
"CYP","Africa","2010","73.3731102119741"
"CYP","NorthAfrica","2010","6.09235211146356"
"CYP","Algeria","2010","0"
"CYP","Egypt","2010","1.35091285949844"
"CYP","Libya","2010","0"
"CYP","Morocco","2010","0"
"CYP","Tunisia","2010","0"
"CYP","OtherAfrica","2010","67.2807581005106"
"CYP","Angola","2010","0"
"CYP","Liberia","2010","2.95346634968777"
"CYP","Nigeria","2010","0"
"CYP","Seychelles","2010","18.2903005781112"
"CYP","SouthAfrica","2010","-0.635723698587501"
"CYP","Asia","2010","10.0656252276354"
"CYP","EastAsia","2010","-0.940341304160679"
"CYP","HongKong,China","2010","0"
"CYP","Korea,Republicof","2010","0"
"CYP","TaiwanProvinceofChina","2010","0"
"CYP","South-EastAsia","2010","0"
"CYP","Indonesia","2010","0"
"CYP","Malaysia","2010","0"
"CYP","Philippines","2010","0"
"CYP","Singapore","2010","0"
"CYP","SouthAsia","2010","4.55601983987709"
"CYP","India","2010","2.38396386970313"
"CYP","Iran,IslamicRepublicof","2010","0"
"CYP","Pakistan","2010","2.17205597017396"
"CYP","WestAsia","2010","5.16525505102345"
"CYP","Bahrain","2010","2.84751239992318"
"CYP","Jordan","2010","0"
"CYP","Kuwait","2010","0.543013992543491"
"CYP","Lebanon","2010","-5.61555933752293"
"CYP","Oman","2010","0"
"CYP","Qatar","2010","0"
"CYP","SaudiArabia","2010","-9.07230694859247"
"CYP","Turkey","2010","0"
"CYP","UnitedArabEmirates","2010","11.072187750399"
"CYP","Yemen","2010","0"
"CYP","LatinAmericaandtheCaribbean","2010","278.31453754412"
"CYP","SouthAmerica","2010","0"
"CYP","Argentina","2010","0"
"CYP","Brazil","2010","0"
"CYP","CentralAmerica","2010","1.50984378414532"
"CYP","Belize","2010","1.50984378414532"
"CYP","Panama","2010","0"
"CYP","Caribbean","2010","226.52954459668"
"CYP","Aruba","2010","0"
"CYP","Bahamas","2010","84.4585422060937"
"CYP","BritishVirginIslands","2010","142.071002390586"
"CYP","Oceania","2010","10.1186022025177"
"CYP","AmericanSamoa","2010","0"
"CYP","MarshallIslands","2010","10.1186022025177"
"CYP","Transitioneconomies","2010","663.510121913263"
"CYP","South-EastEurope","2010","23.0317398300764"
"CYP","BosniaandHerzegovina","2010","0"
"CYP","Montenegro","2010","1.21847042229271"
"CYP","Serbia","2010","21.8132694077836"
"CYP","SerbiaandMontenegro","2010","0"
"CYP","CIS","2010","640.478382083187"
"CYP","Kazakhstan","2010","0"
"CYP","Moldova,Republicof","2010","0"
"CYP","RussianFederation","2010","611.062916779795"
"CYP","Ukraine","2010","29.4154653033925"
"CYP","Georgia","2010","0"
"CYP","Unspecified","2010","5.01956837009717"
"CYP","World","2011","2200.58246623712"
"CYP","Developedeconomies","2011","455.964023326452"
"CYP","Europe","2011","455.964023326452"
"CYP","EuropeanUnion","2011","455.964023326452"
"CYP","Austria","2011","0"
"CYP","Belgium","2011","0"
"CYP","Bulgaria","2011","1.3901342174587"
"CYP","Croatia","2011","0"
"CYP","CzechRepublic","2011","0"
"CYP","Denmark","2011","0"
"CYP","Estonia","2011","0"
"CYP","Finland","2011","0"
"CYP","France","2011","5.56053686983478"
"CYP","Germany","2011","0"
"CYP","Greece","2011","261.345232882235"
"CYP","Hungary","2011","4.17040265237609"
"CYP","Ireland","2011","0"
"CYP","Italy","2011","0"
"CYP","Latvia","2011","0"
"CYP","Lithuania","2011","0"
"CYP","Luxembourg","2011","65.3363082205587"
"CYP","Malta","2011","0"
"CYP","Netherlands","2011","-4.17040265237609"
"CYP","Poland","2011","-8.34080530475218"
"CYP","Romania","2011","37.5336238713848"
"CYP","Slovakia","2011","0"
"CYP","Spain","2011","0"
"CYP","Sweden","2011","0"
"CYP","UnitedKingdom","2011","154.304898137915"
"CYP","OtherdevelopedEurope","2011","0"
"CYP","Guernsey","2011","0"
"CYP","IsleofMan","2011","0"
"CYP","Jersey","2011","0"
"CYP","Liechtenstein","2011","0"
"CYP","Norway","2011","0"
"CYP","Switzerland","2011","0"
"CYP","NorthAmerica","2011","0"
"CYP","Canada","2011","0"
"CYP","UnitedStates","2011","0"
"CYP","Otherdevelopedcountries","2011","0"
"CYP","Australia","2011","0"
"CYP","Bermuda","2011","0"
"CYP","NewZealand","2011","0"
"CYP","Developingeconomies","2011","1526.36737076965"
"CYP","Africa","2011","651.972947988128"
"CYP","NorthAfrica","2011","16.6816106095043"
"CYP","Algeria","2011","8.34080530475218"
"CYP","Egypt","2011","9.73093952221087"
"CYP","Libya","2011","0"
"CYP","Morocco","2011","4.17040265237609"
"CYP","Tunisia","2011","-5.56053686983478"
"CYP","OtherAfrica","2011","635.291337378624"
"CYP","Angola","2011","0"
"CYP","Liberia","2011","0"
"CYP","Nigeria","2011","0"
"CYP","Seychelles","2011","0"
"CYP","SouthAfrica","2011","0"
"CYP","Asia","2011","31.97308700155"
"CYP","EastAsia","2011","0"
"CYP","HongKong,China","2011","0"
"CYP","Korea,Republicof","2011","0"
"CYP","TaiwanProvinceofChina","2011","0"
"CYP","South-EastAsia","2011","0"
"CYP","Indonesia","2011","0"
"CYP","Malaysia","2011","0"
"CYP","Philippines","2011","0"
"CYP","Singapore","2011","0"
"CYP","SouthAsia","2011","0"
"CYP","India","2011","0"
"CYP","Iran,IslamicRepublicof","2011","0"
"CYP","Pakistan","2011","0"
"CYP","WestAsia","2011","6.95067108729348"
"CYP","Bahrain","2011","0"
"CYP","Jordan","2011","0"
"CYP","Kuwait","2011","0"
"CYP","Lebanon","2011","0"
"CYP","Oman","2011","0"
"CYP","Qatar","2011","0"
"CYP","SaudiArabia","2011","2.78026843491739"
"CYP","Turkey","2011","0"
"CYP","UnitedArabEmirates","2011","-1.3901342174587"
"CYP","Yemen","2011","0"
"CYP","LatinAmericaandtheCaribbean","2011","842.42133577997"
"CYP","SouthAmerica","2011","0"
"CYP","Argentina","2011","0"
"CYP","Brazil","2011","0"
"CYP","CentralAmerica","2011","0"
"CYP","Belize","2011","0"
"CYP","Panama","2011","0"
"CYP","Caribbean","2011","-11.1210737396696"
"CYP","Aruba","2011","0"
